x,direcao_descida,erro,f(min),x_anterior
[-0.65532436  0.94241676],[-0.26373875  0.42614   ],0.0005011521014351725,-1.0858690595684029,[-0.65532436  0.94241676]
[-0.6555879   0.94284258],[-0.26353608  0.4258152 ],0.0005007692544158919,-1.0861197336287947,[-0.6555879   0.94284258]
[-0.65585123  0.94326807],[-0.26333356  0.42549064],0.0005003866998743074,-1.086370024838723,[-0.65585123  0.94326807]
[-0.65611436  0.94369324],[-0.26313121  0.42516633],0.0005000044375868132,-1.0866199337829172,[-0.65611436  0.94369324]
[-0.65637729  0.94411808],[-0.26292902  0.42484226],0.0004996224673300743,-1.0868694610452136,[-0.65637729  0.94411808]
[-0.65664002  0.9445426 ],[-0.26272699  0.42451843],0.000499240788880909,-1.0871186072085557,[-0.65664002  0.9445426 ]
[-0.65690254  0.94496679],[-0.26252511  0.42419485],0.0004988594020163924,-1.0873673728549984,[-0.65690254  0.94496679]
[-0.65716487  0.94539066],[-0.2623234   0.42387151],0.0004984783065136725,-1.0876157585657054,[-0.65716487  0.94539066]
[-0.65742699  0.94581421],[-0.26212185  0.42354841],0.0004980975021499292,-1.0878637649209546,[-0.65742699  0.94581421]
[-0.65768891  0.94623744],[-0.26192046  0.42322556],0.0004977169887029096,-1.0881113925001353,[-0.65768891  0.94623744]
[-0.65795063  0.94666034],[-0.26171923  0.42290295],0.000497336765950159,-1.0883586418817548,[-0.65795063  0.94666034]
[-0.65821215  0.94708292],[-0.26151816  0.42258058],0.0004969568336695877,-1.0886055136434347,[-0.65821215  0.94708292]
[-0.65847347  0.94750518],[-0.26131725  0.42225845],0.0004965771916392232,-1.0888520083619146,[-0.65847347  0.94750518]
[-0.65873458  0.94792712],[-0.2611165   0.42193657],0.0004961978396371745,-1.0890981266130537,[-0.65873458  0.94792712]
[-0.6589955   0.94834873],[-0.2609159   0.42161493],0.0004958187774419159,-1.0893438689718309,[-0.6589955   0.94834873]
[-0.65925621  0.94877002],[-0.26071547  0.42129353],0.0004954400048319221,-1.089589236012348,[-0.65925621  0.94877002]
